segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,pair_id,pair_type,pair_type_gloss,target_speaker_id,target_dact_id,audio,video,lip_video
ES2002c-A-930.40-931.45-laughter,ES2002c,A,ES2002c.A.dialog-act.dharshi.24,<laugh>,930.402,931.451,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2002c-A-930.40-931.45-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2002c-A-930.40-931.45-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2002c-A-930.40-931.45-laughter_lip.mp4
ES2007a-C-525.40-526.05-laughter,ES2007a,C,ES2007a.C.dialog-act.dharshi.24,<laugh>,525.403,526.047,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2007a-C-525.40-526.05-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2007a-C-525.40-526.05-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2007a-C-525.40-526.05-laughter_lip.mp4
ES2007a-C-997.33-998.87-laughter,ES2007a,C,ES2007a.C.dialog-act.dharshi.42,<laugh>,997.328,998.873,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2007a-C-997.33-998.87-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2007a-C-997.33-998.87-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2007a-C-997.33-998.87-laughter_lip.mp4
ES2007a-C-1034.51-1035.41-laughter,ES2007a,C,ES2007a.C.dialog-act.dharshi.93,<laugh>,1034.51,1035.414,inf,Inform,Task,laughter,ES2007a.adjacency-pairs.dharshi.121,apt_1,Support/Possitive Assessment,A,ES2007a.A.dialog-act.dharshi.155,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2007a-C-1034.51-1035.41-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2007a-C-1034.51-1035.41-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2007a-C-1034.51-1035.41-laughter_lip.mp4
ES2007a-C-1090.49-1092.06-laughter,ES2007a,C,ES2007a.C.dialog-act.dharshi.40,<laugh>,1090.494,1092.055,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2007a-C-1090.49-1092.06-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2007a-C-1090.49-1092.06-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2007a-C-1090.49-1092.06-laughter_lip.mp4
ES2007a-C-1200.21-1201.83-laughter,ES2007a,C,ES2007a.C.dialog-act.dharshi.37,<laugh>,1200.209,1201.826,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2007a-C-1200.21-1201.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2007a-C-1200.21-1201.83-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2007a-C-1200.21-1201.83-laughter_lip.mp4
ES2016b-B-2125.07-2126.82-laughter,ES2016b,B,ES2016b.B.dialog-act.vkaraisk.140,<laugh>,2125.072,2126.816,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2016b-B-2125.07-2126.82-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2016b-B-2125.07-2126.82-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2016b-B-2125.07-2126.82-laughter_lip.mp4
IS1001c-B-895.77-897.05-laughter,IS1001c,B,IS1001c.B.dialog-act.dharshi.60,<laugh>,895.774,897.052,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/IS1001c-B-895.77-897.05-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/IS1001c-B-895.77-897.05-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/IS1001c-B-895.77-897.05-laughter_lip.mp4
IS1001c-B-944.84-946.12-laughter,IS1001c,B,IS1001c.B.dialog-act.dharshi.63,<laugh>,944.842,946.12,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1001c-B-944.84-946.12-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1001c-B-944.84-946.12-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/IS1001c-B-944.84-946.12-laughter_lip.mp4
IS1001c-B-947.75-948.08-laughter,IS1001c,B,IS1001c.B.dialog-act.dharshi.66,<laugh>,947.75,948.08,bck,Backchannel,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/IS1001c-B-947.75-948.08-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/IS1001c-B-947.75-948.08-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/IS1001c-B-947.75-948.08-laughter_lip.mp4
IS1001c-B-1053.59-1054.10-laughter,IS1001c,B,IS1001c.B.dialog-act.dharshi.80,<laugh>,1053.59,1054.104,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/IS1001c-B-1053.59-1054.10-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/IS1001c-B-1053.59-1054.10-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/IS1001c-B-1053.59-1054.10-laughter_lip.mp4
IS1001c-B-1383.52-1384.51-laughter,IS1001c,B,IS1001c.B.dialog-act.dharshi.106,<laugh>,1383.52,1384.512,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1001c-B-1383.52-1384.51-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1001c-B-1383.52-1384.51-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/IS1001c-B-1383.52-1384.51-laughter_lip.mp4
IS1001c-B-1385.62-1386.14-laughter,IS1001c,B,IS1001c.B.dialog-act.dharshi.107,<laugh>,1385.62,1386.14,bck,Backchannel,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IS1001c-B-1385.62-1386.14-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IS1001c-B-1385.62-1386.14-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/IS1001c-B-1385.62-1386.14-laughter_lip.mp4
IS1001c-B-1415.42-1416.05-laughter,IS1001c,B,IS1001c.B.dialog-act.dharshi.97,<laugh>,1415.417,1416.048,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/IS1001c-B-1415.42-1416.05-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/IS1001c-B-1415.42-1416.05-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/IS1001c-B-1415.42-1416.05-laughter_lip.mp4
ES2014b-A-458.02-458.32-laughter,ES2014b,A,ES2014b.A.dialog-act.s9553330.39,<laugh>,458.02,458.32,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2014b-A-458.02-458.32-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2014b-A-458.02-458.32-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2014b-A-458.02-458.32-laughter_lip.mp4
ES2014b-A-603.02-603.12-laughter,ES2014b,A,ES2014b.A.dialog-act.s9553330.44,<laugh>,603.02,603.124,inf,Inform,Task,laughter,ES2014b.adjacency-pairs.s9553330.17,apt_1,Support/Possitive Assessment,C,ES2014b.C.dialog-act.s9553330.15,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2014b-A-603.02-603.12-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2014b-A-603.02-603.12-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2014b-A-603.02-603.12-laughter_lip.mp4
ES2014b-A-617.15-617.39-laughter,ES2014b,A,ES2014b.A.dialog-act.s9553330.45,<laugh>,617.15,617.392,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2014b-A-617.15-617.39-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2014b-A-617.15-617.39-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2014b-A-617.15-617.39-laughter_lip.mp4
ES2014b-A-1036.63-1036.71-laughter,ES2014b,A,ES2014b.A.dialog-act.s9553330.105,<laugh>,1036.63,1036.71,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2014b-A-1036.63-1036.71-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2014b-A-1036.63-1036.71-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2014b-A-1036.63-1036.71-laughter_lip.mp4
ES2014b-A-1973.46-1974.24-laughter,ES2014b,A,ES2014b.A.dialog-act.s9553330.217,<laugh>,1973.456,1974.24,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2014b-A-1973.46-1974.24-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2014b-A-1973.46-1974.24-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2014b-A-1973.46-1974.24-laughter_lip.mp4
ES2014b-A-2295.69-2296.51-laughter,ES2014b,A,ES2014b.A.dialog-act.s9553330.266,<laugh>,2295.69,2296.512,be.pos,Be-Positive,Other,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2014b-A-2295.69-2296.51-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2014b-A-2295.69-2296.51-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2014b-A-2295.69-2296.51-laughter_lip.mp4
TS3009a-B-997.00-997.15-laughter,TS3009a,B,TS3009a.B.dialog-act.s9553330.49,<laugh>,997.0,997.152,ass,Assess,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3009a-B-997.00-997.15-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3009a-B-997.00-997.15-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/TS3009a-B-997.00-997.15-laughter_lip.mp4
TS3009a-B-998.29-999.16-laughter,TS3009a,B,TS3009a.B.dialog-act.s9553330.50,<laugh>,998.294,999.156,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3009a-B-998.29-999.16-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3009a-B-998.29-999.16-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/TS3009a-B-998.29-999.16-laughter_lip.mp4
TS3009a-B-1130.41-1131.83-laughter,TS3009a,B,TS3009a.B.dialog-act.s9553330.67,<laugh>,1130.409,1131.825,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3009a-B-1130.41-1131.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3009a-B-1130.41-1131.83-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/TS3009a-B-1130.41-1131.83-laughter_lip.mp4
TS3009a-B-1319.02-1319.60-laughter,TS3009a,B,TS3009a.B.dialog-act.s9553330.84,<laugh>,1319.024,1319.6,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3009a-B-1319.02-1319.60-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3009a-B-1319.02-1319.60-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/TS3009a-B-1319.02-1319.60-laughter_lip.mp4
TS3009a-B-1331.50-1332.59-laughter,TS3009a,B,TS3009a.B.dialog-act.s9553330.85,<laugh>,1331.503,1332.592,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3009a-B-1331.50-1332.59-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3009a-B-1331.50-1332.59-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/TS3009a-B-1331.50-1332.59-laughter_lip.mp4
TS3009a-B-1403.92-1405.03-laughter,TS3009a,B,TS3009a.B.dialog-act.s9553330.102,<laugh>,1403.917,1405.025,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/TS3009a-B-1403.92-1405.03-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/TS3009a-B-1403.92-1405.03-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/TS3009a-B-1403.92-1405.03-laughter_lip.mp4
TS3009a-B-1459.38-1461.09-laughter,TS3009a,B,TS3009a.B.dialog-act.s9553330.112,<laugh>,1459.384,1461.089,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3009a-B-1459.38-1461.09-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3009a-B-1459.38-1461.09-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/TS3009a-B-1459.38-1461.09-laughter_lip.mp4
ES2012b-D-659.49-662.21-laughter,ES2012b,D,ES2012b.D.dialog-act.vkaraisk.60,<laugh>,659.488,662.208,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2012b-D-659.49-662.21-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2012b-D-659.49-662.21-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/lip_segments/ES2012b-D-659.49-662.21-laughter_lip.mp4
ES2012b-D-924.77-924.93-laughter,ES2012b,D,ES2012b.D.dialog-act.vkaraisk.112,<laugh>,924.77,924.928,inf,Inform,Task,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2012b-D-924.77-924.93-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2012b-D-924.77-924.93-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2012b-D-924.77-924.93-laughter_lip.mp4
ES2012b-D-929.04-930.09-laughter,ES2012b,D,ES2012b.D.dialog-act.vkaraisk.113,<laugh>,929.04,930.085,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/ES2012b-D-929.04-930.09-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/ES2012b-D-929.04-930.09-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/lip_segments/ES2012b-D-929.04-930.09-laughter_lip.mp4
ES2012b-D-1096.74-1098.40-laughter,ES2012b,D,ES2012b.D.dialog-act.vkaraisk.133,<laugh>,1096.736,1098.4,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/ES2012b-D-1096.74-1098.40-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/ES2012b-D-1096.74-1098.40-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/lip_segments/ES2012b-D-1096.74-1098.40-laughter_lip.mp4
ES2012b-D-1908.35-1909.68-laughter,ES2012b,D,ES2012b.D.dialog-act.vkaraisk.180,<laugh>,1908.352,1909.68,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/ES2012b-D-1908.35-1909.68-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/ES2012b-D-1908.35-1909.68-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/lip_segments/ES2012b-D-1908.35-1909.68-laughter_lip.mp4
ES2012b-D-2006.56-2007.52-laughter,ES2012b,D,ES2012b.D.dialog-act.vkaraisk.183,<laugh>,2006.557,2007.515,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/ES2012b-D-2006.56-2007.52-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/ES2012b-D-2006.56-2007.52-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/lip_segments/ES2012b-D-2006.56-2007.52-laughter_lip.mp4
ES2004c-D-504.42-504.83-laughter,ES2004c,D,ES2004c.D.dialog-act.dharshi.47,<laugh>,504.416,504.832,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2004c-D-504.42-504.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2004c-D-504.42-504.83-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/lip_segments/ES2004c-D-504.42-504.83-laughter_lip.mp4
ES2004c-D-2121.51-2122.13-laughter,ES2004c,D,ES2004c.D.dialog-act.dharshi.201,<laugh>,2121.509,2122.128,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2004c-D-2121.51-2122.13-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2004c-D-2121.51-2122.13-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2004c-D-2121.51-2122.13-laughter_lip.mp4
ES2004c-D-2125.18-2126.80-laughter,ES2004c,D,ES2004c.D.dialog-act.dharshi.200,<laugh>,2125.184,2126.796,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2004c-D-2125.18-2126.80-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2004c-D-2125.18-2126.80-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2004c-D-2125.18-2126.80-laughter_lip.mp4
ES2004c-D-2293.39-2296.27-laughter,ES2004c,D,ES2004c.D.dialog-act.dharshi.226,<laugh>,2293.385,2296.269,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/ES2004c-D-2293.39-2296.27-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/ES2004c-D-2293.39-2296.27-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/lip_segments/ES2004c-D-2293.39-2296.27-laughter_lip.mp4
ES2004c-D-2298.10-2300.30-laughter,ES2004c,D,ES2004c.D.dialog-act.dharshi.227,<laugh>,2298.096,2300.304,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/ES2004c-D-2298.10-2300.30-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/ES2004c-D-2298.10-2300.30-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/lip_segments/ES2004c-D-2298.10-2300.30-laughter_lip.mp4
IS1005c-D-620.87-623.52-laughter,IS1005c,D,IS1005c.D.dialog-act.dharshi.37,<laugh>,620.872,623.52,fra,Fragment,Minor,laughter,,,,,,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/IS1005c-D-620.87-623.52-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/IS1005c-D-620.87-623.52-laughter.mp4,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/lip_segments/IS1005c-D-620.87-623.52-laughter_lip.mp4
