segment_id,meeting_id,speaker_id,dact_id,word,start_time,end_time,dialogue_act_type,dialogue_act_gloss,dialogue_act_category,event_type,audio,video,lip_video
ES2010b-C-496.44-498.73-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.52,<laugh>,496.437,498.725,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2010b-C-496.44-498.73-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2010b-C-496.44-498.73-laughter.mp4,
ES2010b-C-548.79-549.02-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.58,<laugh>,548.79,549.016,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2010b-C-548.79-549.02-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2010b-C-548.79-549.02-laughter.mp4,
ES2010b-C-661.19-661.81-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.64,<laugh>,661.19,661.806,sug,Suggest,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2010b-C-661.19-661.81-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2010b-C-661.19-661.81-laughter.mp4,
ES2010b-C-738.11-738.51-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.70,<laugh>,738.112,738.512,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/ES2010b-C-738.11-738.51-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/ES2010b-C-738.11-738.51-laughter.mp4,
ES2010b-C-768.35-769.25-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.76,<laugh>,768.349,769.254,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2010b-C-768.35-769.25-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2010b-C-768.35-769.25-laughter.mp4,
ES2010b-C-793.74-794.61-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.78,<laugh>,793.736,794.612,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2010b-C-793.74-794.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2010b-C-793.74-794.61-laughter.mp4,
ES2010b-C-826.47-827.83-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.80,<laugh>,826.47,827.828,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2010b-C-826.47-827.83-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2010b-C-826.47-827.83-laughter.mp4,
ES2010b-C-1053.07-1053.79-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.103,<laugh>,1053.07,1053.792,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/ES2010b-C-1053.07-1053.79-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/ES2010b-C-1053.07-1053.79-laughter.mp4,
ES2010b-C-1556.42-1556.77-laughter,ES2010b,C,ES2010b.C.dialog-act.dharshi.142,<laugh>,1556.419,1556.768,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/ES2010b-C-1556.42-1556.77-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/ES2010b-C-1556.42-1556.77-laughter.mp4,
TS3008c-B-167.70-168.25-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.5,<laugh>,167.702,168.246,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/TS3008c-B-167.70-168.25-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/TS3008c-B-167.70-168.25-laughter.mp4,
TS3008c-B-465.02-465.42-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.14,<laugh>,465.023,465.423,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3008c-B-465.02-465.42-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3008c-B-465.02-465.42-laughter.mp4,
TS3008c-B-478.07-478.76-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.15,<laugh>,478.074,478.764,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3008c-B-478.07-478.76-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3008c-B-478.07-478.76-laughter.mp4,
TS3008c-B-527.83-527.83-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.18,<laugh>,527.83,527.83,ass,Assess,Task,laughter,,,
TS3008c-B-530.80-531.65-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.18,<laugh>,530.8,531.65,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3008c-B-530.80-531.65-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3008c-B-530.80-531.65-laughter.mp4,
TS3008c-B-664.78-664.78-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.42,<laugh>,664.78,664.78,fra,Fragment,Minor,laughter,,,
TS3008c-B-668.68-668.68-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.42,<laugh>,668.68,668.68,fra,Fragment,Minor,laughter,,,
TS3008c-B-702.64-702.64-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.53,<laugh>,702.64,702.64,inf,Inform,Task,laughter,,,
TS3008c-B-745.79-745.79-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.59,<laugh>,745.79,745.79,stl,Stall,Minor,laughter,,,
TS3008c-B-752.93-752.93-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.62,<laugh>,752.93,752.93,inf,Inform,Task,laughter,,,
TS3008c-B-916.93-917.75-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.79,<laugh>,916.926,917.746,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/TS3008c-B-916.93-917.75-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/TS3008c-B-916.93-917.75-laughter.mp4,
TS3008c-B-922.70-923.42-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.80,<laugh>,922.703,923.418,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3008c-B-922.70-923.42-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3008c-B-922.70-923.42-laughter.mp4,
TS3008c-B-944.34-945.66-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.81,<laugh>,944.343,945.656,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/audio_segments/TS3008c-B-944.34-945.66-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0019/video_segments/TS3008c-B-944.34-945.66-laughter.mp4,
TS3008c-B-959.52-960.29-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.83,<laugh>,959.525,960.295,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3008c-B-959.52-960.29-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3008c-B-959.52-960.29-laughter.mp4,
TS3008c-B-1027.58-1027.58-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.86,<laugh>,1027.58,1027.58,el.sug,Elicit-Offer-Or-Suggestion,Elicit,laughter,,,
TS3008c-B-1028.85-1028.85-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.86,<laugh>,1028.85,1028.85,el.sug,Elicit-Offer-Or-Suggestion,Elicit,laughter,,,
TS3008c-B-1066.06-1066.06-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.89,<laugh>,1066.06,1066.06,fra,Fragment,Minor,laughter,,,
TS3008c-B-1067.85-1067.91-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.90,<laugh>,1067.85,1067.91,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3008c-B-1067.85-1067.91-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3008c-B-1067.85-1067.91-laughter.mp4,
TS3008c-B-1094.91-1095.37-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.94,<laugh>,1094.908,1095.373,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3008c-B-1094.91-1095.37-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3008c-B-1094.91-1095.37-laughter.mp4,
TS3008c-B-1127.14-1127.54-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.97,<laugh>,1127.139,1127.538,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/audio_segments/TS3008c-B-1127.14-1127.54-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0011/video_segments/TS3008c-B-1127.14-1127.54-laughter.mp4,
TS3008c-B-1160.79-1160.79-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.101,<laugh>,1160.788,1160.788,fra,Fragment,Minor,laughter,,,
TS3008c-B-1201.57-1201.57-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.107,<laugh>,1201.574,1201.574,be.pos,Be-Positive,Other,laughter,,,
TS3008c-B-1203.76-1204.33-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.107,<laugh>,1203.76,1204.327,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3008c-B-1203.76-1204.33-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3008c-B-1203.76-1204.33-laughter.mp4,
TS3008c-B-1296.32-1297.29-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.114,<laugh>,1296.318,1297.291,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3008c-B-1296.32-1297.29-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3008c-B-1296.32-1297.29-laughter.mp4,
TS3008c-B-1310.23-1313.31-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.116,<laugh>,1310.234,1313.307,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3008c-B-1310.23-1313.31-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3008c-B-1310.23-1313.31-laughter.mp4,
TS3008c-B-1356.78-1357.52-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.117,<laugh>,1356.78,1357.52,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3008c-B-1356.78-1357.52-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3008c-B-1356.78-1357.52-laughter.mp4,
TS3008c-B-1366.80-1366.80-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.119,<laugh>,1366.802,1366.802,ass,Assess,Task,laughter,,,
TS3008c-B-1373.13-1373.13-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.121,<laugh>,1373.135,1373.135,ass,Assess,Task,laughter,,,
TS3008c-B-1469.89-1469.89-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.134,<laugh>,1469.89,1469.89,fra,Fragment,Minor,laughter,,,
TS3008c-B-1498.27-1499.16-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.135,<laugh>,1498.27,1499.165,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/TS3008c-B-1498.27-1499.16-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/TS3008c-B-1498.27-1499.16-laughter.mp4,
TS3008c-B-1526.50-1527.21-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.139,<laugh>,1526.504,1527.212,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/TS3008c-B-1526.50-1527.21-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/TS3008c-B-1526.50-1527.21-laughter.mp4,
TS3008c-B-1602.37-1602.37-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.144,<laugh>,1602.367,1602.367,bck,Backchannel,Minor,laughter,,,
TS3008c-B-1605.80-1606.04-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.144,<laugh>,1605.8,1606.038,bck,Backchannel,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3008c-B-1605.80-1606.04-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3008c-B-1605.80-1606.04-laughter.mp4,
TS3008c-B-1621.77-1623.40-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.150,<laugh>,1621.765,1623.405,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/audio_segments/TS3008c-B-1621.77-1623.40-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0012/video_segments/TS3008c-B-1621.77-1623.40-laughter.mp4,
TS3008c-B-1644.14-1645.59-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.153,<laugh>,1644.142,1645.59,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3008c-B-1644.14-1645.59-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3008c-B-1644.14-1645.59-laughter.mp4,
TS3008c-B-1651.46-1657.22-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.155,<laugh>,1651.462,1657.216,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/audio_segments/TS3008c-B-1651.46-1657.22-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0010/video_segments/TS3008c-B-1651.46-1657.22-laughter.mp4,
TS3008c-B-1689.06-1689.89-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.159,<laugh>,1689.06,1689.891,bck,Backchannel,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3008c-B-1689.06-1689.89-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3008c-B-1689.06-1689.89-laughter.mp4,
TS3008c-B-1732.23-1732.23-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.165,<laugh>,1732.23,1732.23,inf,Inform,Task,laughter,,,
TS3008c-B-1734.40-1734.50-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.165,<laugh>,1734.4,1734.502,inf,Inform,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/audio_segments/TS3008c-B-1734.40-1734.50-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0013/video_segments/TS3008c-B-1734.40-1734.50-laughter.mp4,
TS3008c-B-1847.98-1849.19-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.180,<laugh>,1847.978,1849.193,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3008c-B-1847.98-1849.19-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3008c-B-1847.98-1849.19-laughter.mp4,
TS3008c-B-1882.99-1883.10-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.184,<laugh>,1882.99,1883.103,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3008c-B-1882.99-1883.10-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3008c-B-1882.99-1883.10-laughter.mp4,
TS3008c-B-2034.61-2035.64-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.200,<laugh>,2034.614,2035.638,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3008c-B-2034.61-2035.64-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3008c-B-2034.61-2035.64-laughter.mp4,
TS3008c-B-2219.43-2219.88-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.218,<laugh>,2219.428,2219.876,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/TS3008c-B-2219.43-2219.88-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/TS3008c-B-2219.43-2219.88-laughter.mp4,
TS3008c-B-2301.19-2301.19-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.227,<laugh>,2301.19,2301.19,ass,Assess,Task,laughter,,,
TS3008c-B-2313.25-2313.36-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.230,<laugh>,2313.25,2313.362,ass,Assess,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/TS3008c-B-2313.25-2313.36-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/TS3008c-B-2313.25-2313.36-laughter.mp4,
TS3008c-B-2316.30-2316.30-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.232,<laugh>,2316.3,2316.3,be.pos,Be-Positive,Other,laughter,,,
TS3008c-B-2317.11-2317.61-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.232,<laugh>,2317.11,2317.606,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/audio_segments/TS3008c-B-2317.11-2317.61-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0017/video_segments/TS3008c-B-2317.11-2317.61-laughter.mp4,
TS3008c-B-2326.45-2327.04-laughter,TS3008c,B,TS3008c.B.dialog-act.dharshi.235,<laugh>,2326.449,2327.04,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/TS3008c-B-2326.45-2327.04-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/TS3008c-B-2326.45-2327.04-laughter.mp4,
IB4003-C-1199.33-1203.18-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.63,<laugh>,1199.328,1203.176,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IB4003-C-1199.33-1203.18-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IB4003-C-1199.33-1203.18-laughter.mp4,
IB4003-C-1326.11-1330.40-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.73,<laugh>,1326.113,1330.4,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/audio_segments/IB4003-C-1326.11-1330.40-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0014/video_segments/IB4003-C-1326.11-1330.40-laughter.mp4,
IB4003-C-1644.59-1644.59-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.111,<laugh>,1644.593,1644.593,fra,Fragment,Minor,laughter,,,
IB4003-C-1747.02-1756.38-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.118,<laugh>,1747.024,1756.381,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IB4003-C-1747.02-1756.38-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IB4003-C-1747.02-1756.38-laughter.mp4,
IB4003-C-1759.45-1762.96-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.119,<laugh>,1759.451,1762.965,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/audio_segments/IB4003-C-1759.45-1762.96-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0015/video_segments/IB4003-C-1759.45-1762.96-laughter.mp4,
IB4003-C-1149.84-1149.84-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.53,<laugh>,1149.84,1149.84,sug,Suggest,Task,laughter,,,
IB4003-C-1351.68-1351.74-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.78,<laugh>,1351.68,1351.744,sug,Suggest,Task,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IB4003-C-1351.68-1351.74-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IB4003-C-1351.68-1351.74-laughter.mp4,
IB4003-C-1639.16-1639.16-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.109,<laugh>,1639.16,1639.16,be.pos,Be-Positive,Other,laughter,,,
IB4003-C-1644.21-1644.59-laughter,IB4003,C,IB4003.C.dialog-act.s9553330.109,<laugh>,1644.21,1644.593,be.pos,Be-Positive,Other,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/audio_segments/IB4003-C-1644.21-1644.59-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0018/video_segments/IB4003-C-1644.21-1644.59-laughter.mp4,
IS1004a-D-312.86-312.86-laughter,IS1004a,D,IS1004a.D.dialog-act.dharshi.5,<laugh>,312.86,312.86,inf,Inform,Task,laughter,,,
IS1004a-D-347.02-347.02-laughter,IS1004a,D,IS1004a.D.dialog-act.dharshi.9,<laugh>,347.02,347.02,ass,Assess,Task,laughter,,,
IS1004a-D-411.99-411.99-laughter,IS1004a,D,IS1004a.D.dialog-act.dharshi.21,<laugh>,411.99,411.99,inf,Inform,Task,laughter,,,
IS1004a-D-430.71-430.71-laughter,IS1004a,D,IS1004a.D.dialog-act.dharshi.23,<laugh>,430.71,430.71,ass,Assess,Task,laughter,,,
IS1004a-D-505.55-509.14-laughter,IS1004a,D,IS1004a.D.dialog-act.dharshi.24,<laugh>,505.552,509.136,fra,Fragment,Minor,laughter,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/audio_segments/IS1004a-D-505.55-509.14-laughter.wav,/deepstore/datasets/hmi/speechlaugh-corpus/ami/fluent_laughter/segments//chunk_0016/video_segments/IS1004a-D-505.55-509.14-laughter.mp4,
